TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO;Ticker;Nome;Última (R$);Variação;STOCK;DEPARTMENT;IMAGE
MERC3;14,80;;18,14;1,03;0,97;84,46;49,78;30,61;11,15;9,51;;;5,55;20,73;-1,02;;5,67;5,34;;0,94;0,06;0,17;-2,99;13,21;0,00;14,40;0,82;0,11;517.082.194,90;;;;;MERC3;Financeiro;https://s3-symbol-logo.tradingview.com/merc-financ-pn--big.svg
MERC4;9,50;;11,64;0,66;0,62;84,46;49,78;30,61;7,16;9,51;;;3,56;13,31;-0,65;;5,67;5,34;;0,94;0,06;0,17;-2,99;13,21;950,00;14,40;0,82;0,07;517.082.194,90;;;;;MERC4;Financeiro;https://s3-symbol-logo.tradingview.com/merc-financ-pn--big.svg
MGEL3;74,10;;69,51;20,60;0,59;12,30;6,15;0,61;6,93;11,72;8,87;26,35;0,43;6,92;-0,99;1,27;29,64;0,85;7,61;0,03;0,97;1,39;11,25;;0,00;3,60;1,07;-0,51;176.221.714,10;;;;;MGEL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/mangels-indlpn--big.svg
MGEL4;6,20;;5,82;1,72;0,05;12,30;6,15;0,61;0,58;11,72;8,87;26,35;0,04;0,58;-0,08;1,27;29,64;0,85;7,61;0,03;0,97;1,39;11,25;;16.250,81;3,60;1,07;-0,04;176.221.714,10;MGEL4;Mangels;6,20;+7,45%;MGEL4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/mangels-indlpn--big.svg
MGLU3;11,03;2,77;21,14;0,74;0,22;30,66;4,37;1,01;4,87;7,31;2,44;0,37;0,21;1,89;-0,46;1,29;3,48;1,04;6,63;0,30;0,70;1,04;13,85;-16,00;197.751.188,67;15,00;0,52;-0,08;8.151.117.585,44;MGLU3;Magazine Luiza;11,11;-1,07%;MGLU3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/magaz-luiza-on-nm--big.svg
MILS3;11,80;4,28;9,17;1,81;0,73;63,21;33,84;17,58;4,76;6,90;2,14;0,81;1,61;4,12;-1,08;2,21;19,69;7,96;12,33;0,40;0,59;0,45;29,09;;10.108.182,62;6,54;1,29;1,70;2.763.302.842,60;MILS3;Mills;11,80;+0,85%;MILS3;Financeiro;https://s3-symbol-logo.tradingview.com/mills--big.svg
MLAS3;1,09;;-7,74;0,30;0,17;24,21;0,49;-3,33;52,95;62,30;9,35;0,05;0,26;0,48;-0,52;2,04;-3,89;-2,16;-1,93;0,56;0,44;0,65;12,16;;1.391.368,76;3,62;-0,14;0,09;894.387.755,25;MLAS3;Multilaser;1,09;+1,87%;MLAS3;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/multilaser-on-ed-nm--big.svg
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00;;;;;;;
MNDL3;18,85;;-23,38;1,24;0,13;36,85;12,73;-0,81;1,48;5,41;3,93;3,30;0,19;-1,45;-0,23;0,82;-5,32;-0,56;17,45;0,10;0,90;0,69;14,83;;30.449,44;15,15;-0,81;0,41;187.011.604,00;MNDL3;Mundial;18,85;+4,14%;MNDL3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/mundial-on--big.svg
MNPR3;40,95;;0,56;1,52;0,68;29,49;47,47;126,32;1,49;0,97;-0,53;-0,53;0,71;1,96;-1,41;2,98;270,70;120,92;7,31;0,45;0,55;0,96;8,54;;191.644,62;26,96;72,99;0,00;290.749.095,00;MNPR3;Minupar;40,95;-0,85%;MNPR3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/minupar-on--big.svg
MOAR3;111,00;45,22;-63,96;1,52;0,67;;;;-9,77;-6,80;2,97;-0,46;;1,54;-1,66;3,68;-2,38;-1,05;-19,70;0,44;0,56;0,00;;;47.089,91;73,01;-1,74;0,60;1.359.885.531,00;MOAR3;Monteiro Aranha;111,00;-0,19%;MOAR3;Financeiro;https://s3-symbol-logo.tradingview.com/mont-aranha-on--big.svg
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;-0,63;-0,30;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00;;;;;;;
MODL3;3,08;;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;-0,69;-0,32;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,19;1.985.844.000,00;;;;;;;
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;-0,61;-0,29;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00;;;;;;;
MOSI3;8,24;;2,17;0,14;0,02;0,00;0,00;3,42;;;;0,00;0,07;;-0,02;;6,38;0,74;;0,12;0,88;0,22;;;;59,43;3,79;0,17;1.043.149.227,20;;;;;;;
MOTV3;15,16;3,23;14,71;2,08;0,47;38,35;29,61;9,89;4,91;10,09;5,18;2,20;1,45;6,33;-0,57;1,88;14,16;3,23;11,18;0,23;0,77;0,33;15,52;7,68;89.321.774,43;7,28;1,03;0,31;30.623.200.000,00;MOTV3;Motiva;15,19;+0,13%;MOTV3;Transportes;https://s3-symbol-logo.tradingview.com/motiva-sa-on-nm--big.svg
MOVI3;9,12;1,95;11,08;1,20;0,11;30,93;20,55;2,01;1,08;6,55;5,47;6,06;0,22;-1,43;-0,14;0,77;10,81;0,96;12,90;0,09;0,91;0,48;28,58;4,69;21.977.888,57;7,61;0,82;-0,07;3.173.134.969,92;MOVI3;Movida;9,11;+2,13%;MOVI3;Financeiro;https://s3-symbol-logo.tradingview.com/movida-on-nm--big.svg
MRFG3;22,18;25,40;6,54;6,53;0,13;12,80;3,71;1,78;3,13;10,42;7,29;15,19;0,12;1,91;-0,22;1,22;99,86;2,05;2,69;0,02;0,86;1,16;25,01;66,97;199.495.395,76;3,40;3,39;0,00;18.516.869.996,08;MRFG3;Marfrig;22,14;-6,74%;MRFG3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/marfrig-on-nm--big.svg
MRSA3B;27,80;3,43;6,22;1,14;0,47;43,15;35,63;21,15;3,69;5,41;1,91;0,59;1,32;-41,06;-0,57;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;22.043,00;24,35;4,47;0,72;8.898.230.628,80;MRSA3B;MRS Logística;27,80;-0,29%;MRSA3B;Transportes;https://s3-symbol-logo.tradingview.com/mrs-logistica--big.svg
MRSA5B;24,50;4,28;5,48;1,01;0,41;43,15;35,63;21,15;3,26;5,41;1,91;0,59;1,16;-36,19;-0,50;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;9.687,50;24,35;4,47;0,63;8.898.230.628,80;MRSA5B;MRS Logística;24,50;+0,00%;MRSA5B;Transportes;https://s3-symbol-logo.tradingview.com/mrs-logistica--big.svg
MRSA6B;25,00;4,19;5,60;1,03;0,42;43,15;35,63;21,15;3,32;5,41;1,91;0,59;1,18;-36,93;-0,51;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;6.176,00;24,35;4,47;0,65;8.898.230.628,80;MRSA6B;MRS Logística;25,00;+0,00%;MRSA6B;Transportes;https://s3-symbol-logo.tradingview.com/mrs-logistica--big.svg
MRVE3;7,86;;-3,09;0,86;0,16;27,82;-3,61;-14,61;-12,49;-33,75;-21,26;1,46;0,45;0,74;-0,35;1,68;-27,79;-5,23;-4,38;0,19;0,78;0,36;8,27;;51.813.112,14;9,16;-2,55;-0,02;4.423.817.634,06;MRVE3;MRV;7,90;+2,20%;MRVE3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/mrv--big.svg
MSPA3;46,00;;-25,87;0,36;0,20;38,28;14,59;-6,59;11,68;17,68;6,18;0,19;1,70;16,94;-0,22;1,15;-1,38;-0,78;1,16;0,57;0,43;0,12;6,03;;4.625,00;128,69;-1,78;0,05;289.986.630,00;MSPA3;Melhoramentos;46,00;-1,08%;MSPA3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/melhor-sp-pn--big.svg
MSPA4;40,00;;-22,50;0,31;0,18;38,28;14,59;-6,59;10,15;17,68;6,18;0,19;1,48;14,73;-0,19;1,15;-1,38;-0,78;1,16;0,57;0,43;0,12;6,03;;4.000,00;128,69;-1,78;0,05;289.986.630,00;;;;;MSPA4;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/melhor-sp-pn--big.svg
MSRO3;702,50;;-2.447,02;287,59;68,00;34,77;15,92;-6,69;1.028,65;1.037,06;8,41;2,35;163,79;-591,86;-92,12;0,70;-11,75;-2,78;5,55;0,24;0,76;0,42;6,40;;;2,44;-0,29;4,91;18.271.898.550,00;;;;;;;
MTIG3;0,00;;0,00;0,00;0,00;-16,12;-64,07;-113,09;0,00;-1,28;-1,17;;0,00;0,00;0,00;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;0,00;3.700.608,00;;;;;;;
MTIG4;23,00;;-49,52;-359,15;36,91;-16,12;-64,07;-113,09;-87,41;-1,28;-1,17;;56,00;-50,93;-50,15;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;-0,09;3.700.608,00;;;;;;;
MTRE3;3,91;13,06;7,20;0,42;0,18;25,24;8,14;5,04;4,46;9,68;5,22;0,49;0,36;0,38;-0,98;2,35;5,79;2,49;3,91;0,43;0,55;0,49;30,48;12,44;2.104.515,95;9,38;0,54;0,07;413.579.546,20;MTRE3;Mitre Realty;3,90;+3,17%;MTRE3;Financeiro;https://s3-symbol-logo.tradingview.com/mitre-realtyon-nm--big.svg
MTSA3;75,49;3,18;15,48;1,41;1,14;24,19;7,82;7,90;15,63;8,57;-3,40;-0,31;1,22;1,91;-4,98;4,51;9,13;7,39;1,92;0,81;0,19;0,94;11,91;18,95;7.600,00;53,43;4,88;-0,91;508.461.181,70;;;;;MTSA3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/metisa-pn-ej--big.svg
MTSA4;41,61;6,34;8,53;0,78;0,63;24,19;7,82;7,90;8,62;8,57;-3,40;-0,31;0,67;1,05;-2,74;4,51;9,13;7,39;1,92;0,81;0,19;0,94;11,91;18,95;287.195,43;53,43;4,88;-0,50;508.461.181,70;MTSA4;Metisa;41,05;-3,84%;MTSA4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/metisa-pn-ej--big.svg
MULT3;28,90;3,86;11,49;2,51;1,20;81,08;66,12;47,77;8,30;10,76;2,45;0,74;5,49;34,83;-1,41;1,31;21,85;10,48;14,52;0,48;0,52;0,22;14,28;22,33;71.711.469,71;11,51;2,51;0,73;14.830.430.958,90;MULT3;Multiplan;28,92;-0,24%;MULT3;Financeiro;https://s3-symbol-logo.tradingview.com/multiplan-on-n2--big.svg
MWET3;13,00;;3,72;2,34;0,09;6,79;19,86;2,84;0,53;2,33;1,87;8,25;0,11;-0,66;-0,14;0,75;62,95;2,29;34,56;0,04;0,96;0,81;9,33;;1.300,00;5,55;3,50;-0,03;22.912.433,40;;;;;MWET3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/wetzel-s-a-on--big.svg
MWET4;10,20;;2,92;1,84;0,07;6,79;19,86;2,84;0,42;2,33;1,87;8,25;0,08;-0,52;-0,11;0,75;62,95;2,29;34,56;0,04;0,96;0,81;9,33;;11.275,92;5,55;3,50;-0,02;22.912.433,40;MWET4;Wetzel;10,20;-0,97%;MWET4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/wetzel-s-a-on--big.svg
MYPK3;12,75;4,58;7,12;0,45;0,13;12,17;6,76;1,73;1,82;5,45;3,63;0,91;0,12;0,70;-0,25;1,68;6,37;1,84;8,46;0,29;0,68;1,07;8,89;-3,99;8.853.415,81;28,09;1,79;0,03;1.959.924.912,75;MYPK3;Iochpe-Maxion;12,79;-2,44%;MYPK3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/iochp-maxionon--big.svg
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42;;;;;;;
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42;;;;;;;
NATU3;9,86;;20,16;1,43;0,67;66,69;5,04;2,98;11,92;12,07;0,15;0,02;0,60;1,97;-2,08;2,03;7,11;3,35;4,05;0,47;0,53;1,12;;;142.205.486,24;6,88;0,49;-0,22;13.553.138.498,02;NATU3;NATURA;9,85;-4,65%;NATU3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/natura-and-co--big.svg
NEMO3;0,00;;0,00;0,00;0,00;37,73;26,61;4,43;0,00;5,22;5,22;5,52;0,00;0,00;0,00;3,17;17,64;1,43;7,72;0,08;0,73;0,32;12,75;;;18,64;3,29;0,00;0,00;;;;;NEMO3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
NEMO4;0,00;;0,00;0,00;0,00;37,73;26,61;4,43;0,00;5,22;5,22;5,52;0,00;0,00;0,00;3,17;17,64;1,43;7,72;0,08;0,73;0,32;12,75;;;18,64;3,29;0,00;0,00;;;;;;;
NEMO5;52,97;;16,11;2,84;0,23;37,73;26,61;4,43;2,68;5,22;5,22;5,52;0,71;1,34;-0,31;3,17;17,64;1,43;7,72;0,08;0,73;0,32;12,75;;;18,64;3,29;0,00;0,00;;;;;NEMO5;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
NEMO6;0,00;;0,00;0,00;0,00;37,73;26,61;4,43;0,00;5,22;5,22;5,52;0,00;0,00;0,00;3,17;17,64;1,43;7,72;0,08;0,73;0,32;12,75;;;18,64;3,29;0,00;0,00;;;;;NEMO6;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
NEOE3;28,65;2,89;8,04;0,99;0,31;26,70;19,64;8,48;3,47;7,96;4,49;1,28;0,68;11,39;-0,39;1,17;12,28;3,90;11,36;0,32;0,68;0,46;11,47;14,17;46.892.499,90;29,02;3,56;-2,66;34.775.291.155,20;NEOE3;Neoenergia;28,65;+0,53%;NEOE3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/neoenergia--big.svg
NEXP3;3,45;;0,11;-0,17;0,31;45,17;91,83;70,38;0,08;0,04;-0,04;;0,08;-0,36;-0,66;0,39;-155,40;284,68;-197,02;-1,83;2,82;4,04;-3,43;;2.111,75;-20,51;31,88;0,00;9.161.713,05;NEXP3;Brasil Brokers;3,45;+0,00%;NEXP3;Financeiro;https://s3-symbol-logo.tradingview.com/nexpe-on--big.svg
NGRD3;26,15;;-7,79;0,54;0,40;58,13;-15,24;-11,11;-5,68;-2,98;2,69;-0,26;0,87;1,99;-0,63;2,28;-6,95;-5,16;-9,86;0,74;0,26;0,46;5,77;;97.439,86;48,27;-3,36;-0,02;239.035.685,60;NGRD3;Neogrid;26,15;+1,51%;NGRD3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/neogrid--big.svg
NORD3;5,33;;0,93;-0,28;1,81;90,53;1.236,98;1.455,20;1,09;2,31;1,22;;13,54;-0,28;-1,98;0,01;-29,93;194,45;-25,85;-6,50;7,50;0,13;13,33;;642,83;-19,14;5,73;0,00;35.292.520,38;NORD3;Nordon;5,33;+0,38%;NORD3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/nordon-met-on--big.svg
NRTQ3;0,00;;0,00;0,00;0,00;27,60;9,33;3,53;0,00;3,18;3,18;0,29;0,00;0,00;0,00;4,62;3,50;2,19;4,71;0,62;0,38;0,62;7,47;-12,02;;20,02;0,70;0,00;0,00;;;;;NRTQ3;Tecnologia em Saúde;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
NTCO3;11,05;;-2,14;1,01;0,44;66,36;6,37;-33,04;11,11;14,05;2,94;0,27;0,71;1,99;-0,95;1,68;-47,14;-20,34;5,69;0,43;0,57;0,62;10,77;;76.344.659,00;10,94;-5,16;0,01;15.188.862.109,85;;;;;;;
NUTR3;2,87;;6,68;0,88;0,28;14,65;6,37;2,47;2,60;3,25;0,66;0,22;0,17;1,14;-1,05;1,50;13,15;4,16;18,50;0,32;0,68;1,68;25,86;-30,25;8.344,67;3,27;0,43;-1,26;38.011.428,00;NUTR3;Nutriplant;2,87;+0,70%;NUTR3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/nutriplant-on-ma--big.svg
ODER3;0,00;;0,00;0,00;0,00;29,63;10,68;5,68;0,00;;2,76;0,42;0,00;0,00;0,00;3,69;8,01;4,03;4,57;0,50;0,50;0,71;11,90;16,73;;49,58;3,97;0,00;;;;;;ODER3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/oderich-pn--big.svg
ODER4;97,78;0,36;24,61;1,97;0,99;29,63;10,68;5,68;13,10;;2,76;0,42;1,40;1,94;-3,30;3,69;8,01;4,03;4,57;0,50;0,50;0,71;11,90;16,73;0,00;49,58;3,97;-0,93;;;;;;ODER4;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/oderich-pn--big.svg
ODPV3;13,17;7,35;12,40;5,57;3,39;37,20;32,49;24,70;9,42;8,93;-0,49;-0,29;3,06;-36,96;-4,45;0,72;44,90;27,38;25,70;0,61;0,39;1,11;4,75;15,29;14.834.307,62;2,37;1,06;1,20;7.188.519.016,62;ODPV3;Odontoprev;13,23;+0,99%;ODPV3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/odontoprev--big.svg
OFSA3;23,01;3,16;9,49;1,89;0,93;51,27;80,12;12,14;1,44;1,74;0,30;0,39;1,15;2,23;-2,51;3,01;19,90;9,86;77,13;0,50;0,50;0,81;10,59;23,11;139.992,43;12,19;2,43;0,07;1.241.366.628,06;OFSA3;Ourofino Saúde Animal;23,01;-1,50%;OFSA3;Tecnologia em Saúde;https://s3-symbol-logo.tradingview.com/ourofino-s-aon-nm--big.svg
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84;;;;;;;
OIBR3;0,55;;-0,10;-0,01;0,01;-830,11;-402,10;-808,94;-0,20;-11,17;-10,96;;0,80;-0,06;-0,01;0,59;-11,89;-9,84;21,85;-0,83;1,83;0,01;-30,86;;1.171.627,43;-46,94;-5,58;0,00;192.118.905,58;OIBR3;Oi;0,55;+1,85%;OIBR3;Comunicações;https://s3-symbol-logo.tradingview.com/oi--big.svg
OIBR4;7,24;;-1,30;-0,15;0,13;-830,11;-402,10;-808,94;-2,61;-11,17;-10,96;;10,49;-0,75;-0,17;0,59;-11,89;-9,84;21,85;-0,83;1,83;0,01;-30,86;;97.990,14;-46,94;-5,58;0,01;192.118.905,58;OIBR4;Oi;7,24;-0,82%;OIBR4;Comunicações;https://s3-symbol-logo.tradingview.com/oi--big.svg
OMGE3;27,57;;8,07;1.081,64;383,33;32,08;37,95;18,16;3,86;3,87;0,00;1,16;1,47;3.125,43;-528,30;1,81;13.403,01;4.750,01;10.210,18;0,35;0,65;261,51;30,00;90,67;;0,03;3,42;0,03;5.521.562.588,85;;;;;;;
ONCO3;2,96;;-2,07;0,69;0,19;30,91;-6,50;-15,37;-4,89;-15,74;-10,85;1,52;0,32;2,03;-0,28;1,40;-33,18;-9,19;-6,27;0,28;0,70;0,60;;;9.979.185,67;4,31;-1,43;0,00;1.957.787.298,88;ONCO3;Oncoclínicas;2,96;+4,23%;ONCO3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/oncoclinicason-nm--big.svg
OPCT3;7,92;;-183,53;1,73;0,56;25,33;12,29;-0,48;7,10;12,71;5,61;1,36;0,87;5,18;-0,82;1,54;-0,94;-0,31;6,03;0,33;0,67;0,65;31,17;;6.381.797,10;4,58;-0,04;1,34;1.583.679.667,68;OPCT3;OceanPact;7,96;-0,50%;OPCT3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/oceanpact-on-nm--big.svg
ORVR3;57,31;;125,00;3,93;1,36;45,52;28,34;4,48;19,75;23,22;3,48;0,69;5,60;6,99;-2,06;2,36;3,14;1,09;7,58;0,35;0,63;0,24;21,01;72,26;21.622.043,90;14,59;0,46;-1,93;5.509.030.977,01;ORVR3;Orizon;57,31;-0,95%;ORVR3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/orizon-on-nm--big.svg
OSXB3;2,35;;0,00;0,00;0,01;98,80;-1.337,01;-2.132,11;-0,01;-7,26;-7,25;;0,10;-0,01;-0,01;0,02;-17,64;-112,44;73,96;-6,37;7,38;0,05;39,92;;6.326,30;-2.827,35;-498,87;0,00;7.397.889,30;OSXB3;OSX Brasil;2,35;-2,08%;OSXB3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/osx-brasil-on-nm--big.svg
PARD3;20,25;;36,76;5,30;2,10;26,45;13,31;6,98;19,27;19,93;0,66;0,18;2,57;-54,06;-3,28;0,90;14,42;5,70;13,10;0,40;0,60;0,82;13,44;2,56;;3,82;0,55;-1,04;5.403.493.010,25;;;;;;;
PATI3;47,00;1,68;13,94;1,45;0,74;12,02;5,81;3,74;8,97;8,97;0,07;0,01;0,52;1,87;-2,66;2,22;10,42;5,32;7,64;0,51;0,49;1,42;14,96;35,25;45.543,67;32,34;3,37;0,12;1.116.137.170,58;PATI3;Panatlântica;47,00;+0,00%;PATI3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/panatlanticapn--big.svg
PATI4;38,53;5,00;11,43;1,19;0,61;12,02;5,81;3,74;7,35;8,97;0,07;0,01;0,43;1,53;-2,18;2,22;10,42;5,32;7,64;0,51;0,49;1,42;14,96;35,25;8.682,79;32,34;3,37;0,10;1.116.137.170,58;PATI4;Panatlântica;38,53;+7,03%;PATI4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/panatlanticapn--big.svg
PCAR3;4,11;;-1,12;0,79;0,11;27,44;-1,00;-9,40;-10,50;-24,17;-13,68;1,03;0,11;-6,79;-0,15;0,95;-70,51;-9,80;-8,30;0,14;0,86;1,04;-19,80;;66.019.627,33;5,21;-3,67;0,04;2.015.511.267,96;PCAR3;Grupo Pão de Açúcar;4,12;+0,00%;PCAR3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/cia-brasileira-distr-pao-de-acucar--big.svg
PCAR4;72,11;;-19,65;13,85;1,93;27,44;-1,00;-9,40;-184,18;-24,17;-13,68;1,03;1,85;-119,06;-2,69;0,95;-70,51;-9,80;-8,30;0,14;0,86;1,04;-19,80;;;5,21;-3,67;0,64;2.015.511.267,96;;;;;;;
PDGR3;0,14;;-0,01;0,00;0,01;20,48;-68,41;-341,79;-0,04;-4,20;-4,15;;0,03;-0,01;-0,02;0,33;-13,92;-92,82;8,98;-6,67;7,81;0,27;-16,76;;228.292,24;-115,52;-16,09;0,00;4.156.744,20;PDGR3;PDG Realty;0,14;+0,00%;PDGR3;Financeiro;https://s3-symbol-logo.tradingview.com/pdg-realt--big.svg
PDTC3;1,04;;8,22;0,70;0,13;76,76;75,08;53,67;5,88;22,89;17,01;2,03;4,41;0,33;-0,32;2,80;8,52;1,56;3,21;0,18;0,82;0,03;;13,07;51.106,67;1,48;0,13;-0,02;82.648.411,04;PDTC3;Padtec;1,04;-0,95%;PDTC3;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/padtec-on-nm--big.svg
PEAB3;35,70;2,28;17,25;0,74;0,52;56,77;33,27;36,01;18,67;17,61;-0,88;-0,03;6,21;3,29;-0,65;6,02;4,30;3,03;3,09;0,70;0,30;0,08;-26,42;-3,02;5.930,00;48,11;2,07;0,21;668.427.573,10;;;;;PEAB3;Financeiro;https://s3-symbol-logo.tradingview.com/par-al-bahiaon--big.svg
PEAB4;35,00;2,52;16,91;0,73;0,51;56,77;33,27;36,01;18,31;17,61;-0,88;-0,03;6,09;3,22;-0,63;6,02;4,30;3,03;3,09;0,70;0,30;0,08;-26,42;-3,02;25.894,00;48,11;2,07;0,21;668.427.573,10;PEAB4;Participações Aliança da Bahia;35,00;+0,00%;PEAB4;Financeiro;https://s3-symbol-logo.tradingview.com/par-al-bahiaon--big.svg
PETR3;33,67;15,52;5,61;1,09;0,37;49,10;27,00;15,69;3,26;5,55;2,40;0,80;0,88;-10,02;-0,42;0,76;19,38;6,59;7,99;0,34;0,66;0,42;10,18;14,03;267.976.402,48;30,97;6,00;-3,18;419.421.473.380,94;PETR3;Petrobras;33,68;-1,46%;PETR3;Minerais Energéticos;https://s3-symbol-logo.tradingview.com/brasileiro-petrobras--big.svg
PETR4;31,00;16,90;5,16;1,00;0,34;49,10;27,00;15,69;3,00;5,55;2,40;0,80;0,81;-9,22;-0,38;0,76;19,38;6,59;7,99;0,34;0,66;0,42;10,18;14,03;707.293.579,43;30,97;6,00;-2,92;419.421.473.380,94;PETR4;Petrobras;31,06;-1,11%;PETR4;Minerais Energéticos;https://s3-symbol-logo.tradingview.com/brasileiro-petrobras--big.svg
PETZ3;3,94;7,32;-112,74;1,08;0,48;46,97;2,85;-0,47;18,52;19,07;0,55;0,03;0,53;3,15;-0,75;1,72;-0,96;-0,42;4,58;0,44;0,56;0,91;27,50;;21.462.034,90;3,64;-0,03;-0,50;1.823.195.304,50;PETZ3;Petz;3,99;+0,25%;PETZ3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/petz--big.svg
PFRM3;7,35;7,94;7,71;0,68;0,17;14,84;2,81;1,07;2,93;5,65;2,72;0,63;0,08;1,06;-0,56;1,30;8,83;2,20;10,94;0,25;0,70;2,05;16,16;58,02;1.513.718,43;10,79;0,95;0,25;910.023.881,55;PFRM3;Profarma;7,43;+9,26%;PFRM3;Serviços de Distribuição;https://s3-symbol-logo.tradingview.com/profarma--big.svg
PGMN3;3,61;7,01;14,18;0,81;0,25;31,86;5,06;1,16;3,25;5,35;2,10;0,52;0,16;1,24;-0,54;1,58;5,70;1,74;12,89;0,30;0,69;1,50;14,51;;4.887.573,05;4,46;0,25;0,24;2.247.848.576,96;PGMN3;Pague Menos;3,61;-0,82%;PGMN3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/pague-menos-on-nm--big.svg
PINE3;8,44;6,19;9,97;1,64;0,07;17,65;3,53;4,58;12,93;12,98;;;0,46;-1,43;-0,07;0,39;16,48;0,67;;0,04;0,96;0,15;25,71;;18.717,20;5,13;0,85;0,56;1.920.323.678,82;PINE3;Banco Pine;8,44;+3,05%;PINE3;Financeiro;https://s3-symbol-logo.tradingview.com/pine-pn-rec-n2--big.svg
